id_cp_interaction,partner_a,partner_b,protein_name_a,protein_name_b,annotation_strategy,source,is_ppi,curator,reactome_complex,reactome_reaction,reactome_pathway,complexPortal_complex,comments,Interaction_type,Pathway_classification,Pathway_classification_specific,Pathway_classification_alternative,Reactome_classification
,Q9UBV4,FZD10_LRP6,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD2_LRP5,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD2_LRP6,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD3_LRP5,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD3_LRP6,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD4_LRP5,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD4_LRP6,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD5_LRP5,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD5_LRP6,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD6_LRP5,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD6_LRP6,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD7_LRP5,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD7_LRP6,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD8_LRP5,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD8_LRP6,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD9_LRP5,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,FZD9_LRP6,WNT16_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT|Signaling by GPCR
,Q9UBV4,Q8N474,WNT16_HUMAN,SFRP1_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT
,Q9UBV4,Q96HF1,WNT16_HUMAN,SFRP2_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT
,Q9UBV4,Q92765,WNT16_HUMAN,SFRP3_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT
,Q9UBV4,Q6FHJ7,WNT16_HUMAN,SFRP4_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT
,Q9UBV4,Q5T4F7,WNT16_HUMAN,SFRP5_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT
,Q9UBV4,Q9Y5W5,WNT16_HUMAN,WIF1_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT16,,Signaling by WNT
,P09544,O95813,WNT2_HUMAN,CER1_HUMAN,curated,PMID:10067895,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT
,P09544,FZD1_LRP5,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD1_LRP6,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD10_LRP5,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD10_LRP6,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD2_LRP5,WNT2_HUMAN,,curated,PMID:24032637,True,RVentoTormo,,,,,high affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD2_LRP6,WNT2_HUMAN,,curated,PMID:24032637,True,RVentoTormo,,,,,high affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD3_LRP5,WNT2_HUMAN,,curated,PMID:24032637,True,RVentoTormo,,,,,high affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD3_LRP6,WNT2_HUMAN,,curated,PMID:24032637,True,RVentoTormo,,,,,high affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD4_LRP5,WNT2_HUMAN,,curated,PMID:24032637,True,RVentoTormo,,,,,high affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD4_LRP6,WNT2_HUMAN,,curated,PMID:24032637,True,RVentoTormo,,,,,high affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD5_LRP5,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD5_LRP6,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD6_LRP5,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD6_LRP6,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD7_LRP5,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD7_LRP6,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD8_LRP5,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD8_LRP6,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD9_LRP5,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,FZD9_LRP6,WNT2_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT|Signaling by GPCR
,P09544,Q8N474,WNT2_HUMAN,SFRP1_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT
,P09544,Q96HF1,WNT2_HUMAN,SFRP2_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT
,P09544,Q92765,WNT2_HUMAN,SFRP3_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT
,P09544,Q6FHJ7,WNT2_HUMAN,SFRP4_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT
,P09544,Q5T4F7,WNT2_HUMAN,SFRP5_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT
,P09544,Q9Y5W5,WNT2_HUMAN,WIF1_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2,,Signaling by WNT
,Q93097,O95813,WNT2B_HUMAN,CER1_HUMAN,curated,PMID:10067895,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT
,Q93097,FZD1_LRP5,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD1_LRP6,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD10_LRP5,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD10_LRP6,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD2_LRP5,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD2_LRP6,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD3_LRP5,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD3_LRP6,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD4_LRP5,WNT2B_HUMAN,,curated,PMID:24032637,True,RVentoTormo,,,,,high affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD4_LRP6,WNT2B_HUMAN,,curated,PMID:24032637,True,RVentoTormo,,,,,high affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD5_LRP5,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD5_LRP6,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD6_LRP5,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD6_LRP6,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD7_LRP5,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD7_LRP6,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD8_LRP5,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD8_LRP6,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD9_LRP5,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,FZD9_LRP6,WNT2B_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT|Signaling by GPCR
,Q93097,Q8N474,WNT2B_HUMAN,SFRP1_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT
,Q93097,Q96HF1,WNT2B_HUMAN,SFRP2_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT
,Q93097,Q92765,WNT2B_HUMAN,SFRP3_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT
,Q93097,Q6FHJ7,WNT2B_HUMAN,SFRP4_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT
,Q93097,Q5T4F7,WNT2B_HUMAN,SFRP5_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT
,Q93097,Q9Y5W5,WNT2B_HUMAN,WIF1_HUMAN,curated,PMID:12775774,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT2B,,Signaling by WNT
,P56703,O95813,WNT3_HUMAN,CER1_HUMAN,curated,PMID:10067895,True,RVentoTormo,,,,,Inhibition WNT. Soluble proteins,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT
,P56703,FDZ8_RYK,WNT3_HUMAN,,curated,reactome;uniprot;PMID:16116452,True,LGarciaAlonso,R-HSA-5323537,R-HSA-5323545,R-HSA-5368598,,,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD1_LRP5,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD1_LRP6,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD10_LRP5,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD10_LRP6,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD2_LRP5,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD2_LRP6,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD3_LRP5,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD3_LRP6,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD4_LRP5,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD4_LRP6,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD5_LRP5,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD5_LRP6,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD6_LRP5,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD6_LRP6,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD7_LRP5,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD7_LRP6,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD8_LRP5,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD8_LRP6,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
,P56703,FZD9_LRP5,WNT3_HUMAN,,curated,PMID:24532711,True,RVentoTormo,,,,,low affinity interaction,ligand-receptor,Wnt signaling pathway,Wnt signaling pathway WNT3,,Signaling by WNT|TCF dependent signaling in response to WNT|Signaling by GPCR
